('BLVRA', 'MLPH', 0.4318844617343586)
('BLVRA', 'MMP11', -0.19081871287000957)
('BLVRA', 'MYC', -0.21694696678222725)
('BLVRA', 'NAT1', -0.061094869358249294)
('BLVRA', 'NDC80', -0.11586239015492461)
('BLVRA', 'NUF2', -0.13785624355997314)
('BLVRA', 'PGR', -0.20521999566079804)
('BLVRA', 'PHGDH', -0.19225350688812676)
('BLVRA', 'RRM2', -0.07341490973493464)
('BLVRA', 'SFRP1', 0.04464321585686432)
('BLVRA', 'SLC39A6', -0.07116947782085493)
('BLVRA', 'TYMS', -0.09506357880132638)
('BLVRA', 'UBE2C', 0.25730300490005376)
('BLVRA', 'UBE2T', 0.06843186898179886)
('CCNB1', 'ACTR3B', -0.02049401598764038)
('CCNB1', 'ANLN', -0.06291945043581311)
('CCNB1', 'BAG1', -0.15041992685113767)
('CCNB1', 'BCL2', 0.06593811897952358)
('CCNB1', 'BIRC5', 0.21092557290371436)
('CCNB1', 'BLVRA', -0.14802283862275453)
('CCNB1', 'CCNB1', 0.05763016737495885)
('CCNB1', 'CCNE1', 0.13324870847444661)
('CCNB1', 'CDC20', 0.06156338235671001)
('CCNB1', 'CDH3', 0.02345295672978217)
('CCNB1', 'CENPF', -0.04376619883842447)
('CCNB1', 'CEP55', 0.015208353894036212)
('CCNB1', 'CXXC5', 0.05571227162673307)
('CCNB1', 'EGFR', 0.07824771865533978)
('CCNB1', 'ERBB2', 0.21233706868182342)
('CCNB1', 'ESR1', 0.16107919478895052)
('CCNB1', 'EXO1', 0.026278186941017082)
('CCNB1', 'FGFR4', 0.03271520443166605)
('CCNB1', 'FOXA1', 0.00813381967237972)
('CCNB1', 'FOXC1', 0.046180392548423675)
('CCNB1', 'GRB7', 0.19713981038499973)
('CCNB1', 'KIF2C', 0.04957180298339671)
('CCNB1', 'KRT14', 0.06610672286724274)
('CCNB1', 'KRT17', 0.06610672286724274)
('CCNB1', 'KRT5', -0.08801756281673631)
('CCNB1', 'MAPT', 0.04872150544856796)
('CCNB1', 'MELK', -0.05283528047831811)
('CCNB1', 'MKI67', -0.09603689448437731)
('CCNB1', 'MLPH', -0.005895282863695291)
('CCNB1', 'MMP11', 0.11727999380606992)
('CCNB1', 'MYC', 0.20879348361577899)
('CCNB1', 'NAT1', 0.12100562090735538)
('CCNB1', 'NDC80', 0.10737430466973066)
('CCNB1', 'NUF2', 0.013060473950816444)
('CCNB1', 'PGR', -0.08211721147464751)
('CCNB1', 'PHGDH', 0.035440496692892405)
('CCNB1', 'RRM2', -0.0542443234773775)
('CCNB1', 'SFRP1', -0.06611384707774128)
('CCNB1', 'SLC39A6', 0.23003849159679232)
('CCNB1', 'TYMS', 0.21900231512483198)
('CCNB1', 'UBE2C', 0.26548517852384373)
('CCNB1', 'UBE2T', -0.08096846601456273)
('CCNE1', 'ACTR3B', 0.08195139308263358)
('CCNE1', 'ANLN', -0.09798672028279508)
('CCNE1', 'BAG1', 0.225027977528059)
('CCNE1', 'BCL2', -0.05338496237907467)
('CCNE1', 'BIRC5', 0.11478471467325112)
('CCNE1', 'BLVRA', -0.10198181285459383)
('CCNE1', 'CCNB1', -0.5269244268074921)
('CCNE1', 'CCNE1', 0.4882939444972107)
('CCNE1', 'CDC20', 0.4430781499420521)
('CCNE1', 'CDH3', 0.33231221557745116)
('CCNE1', 'CENPF', -0.15280134003895074)
('CCNE1', 'CEP55', 0.015624300080338693)
('CCNE1', 'CXXC5', -0.4200323165017644)
('CCNE1', 'EGFR', -0.02441673613227099)
('CCNE1', 'ERBB2', -0.006914832022872065)
('CCNE1', 'ESR1', 0.14881896439853773)
('CCNE1', 'EXO1', -0.008838530000330885)
('CCNE1', 'FGFR4', -0.509445761709314)
('CCNE1', 'FOXA1', -0.25377239774610977)
('CCNE1', 'FOXC1', 0.21830683010948507)
('CCNE1', 'GRB7', -0.014265071761164427)
('CCNE1', 'KIF2C', 0.24640158154878095)
('CCNE1', 'KRT14', -0.056584560358770054)
('CCNE1', 'KRT17', -0.056584560358770054)
('CCNE1', 'KRT5', -0.41956887970310197)
('CCNE1', 'MAPT', -0.12201836563431992)
('CCNE1', 'MELK', 0.16151433560157472)
('CCNE1', 'MKI67', -0.06681442819645203)
('CCNE1', 'MLPH', -0.03409979982267275)
('CCNE1', 'MMP11', 0.062071888352866346)
('CCNE1', 'MYC', 0.1934358017944428)
('CCNE1', 'NAT1', -0.05411795807011869)
('CCNE1', 'NDC80', 0.143547213816317)
('CCNE1', 'NUF2', 0.14265606303348133)
('CCNE1', 'PGR', 0.05722528497387365)
('CCNE1', 'PHGDH', 0.2976644630331577)
('CCNE1', 'RRM2', 0.20093240521700254)
('CCNE1', 'SFRP1', 0.0770630415908464)
('CCNE1', 'SLC39A6', 0.06847996310339995)
('CCNE1', 'TYMS', 0.15449515462103475)
('CCNE1', 'UBE2C', -0.04468078995699946)
('CCNE1', 'UBE2T', -0.11477798972923715)
('CDC20', 'ACTR3B', -0.018906392764908155)
('CDC20', 'ANLN', -0.08367349584918136)
('CDC20', 'BAG1', 0.06076546898222512)
('CDC20', 'BCL2', -0.044524285956518465)
('CDC20', 'BIRC5', 0.1528929533591449)
('CDC20', 'BLVRA', -0.19268096700148032)
('CDC20', 'CCNB1', -0.4759934566114186)
('CDC20', 'CCNE1', 0.21055736886467027)
('CDC20', 'CDC20', 0.4705703165139157)
('CDC20', 'CDH3', 0.26209669259483626)
('CDC20', 'CENPF', -0.21300383966552844)
('CDC20', 'CEP55', -0.05674785285840164)
('CDC20', 'CXXC5', -0.3868956663405736)
('CDC20', 'EGFR', 0.06824397491377238)
('CDC20', 'ERBB2', 0.07301678589133756)
('CDC20', 'ESR1', 0.10888641514479729)
('CDC20', 'EXO1', -0.06638182148483034)
('CDC20', 'FGFR4', -0.40441049153057307)
('CDC20', 'FOXA1', -0.12246777999158226)
('CDC20', 'FOXC1', 0.15997604518667916)
('CDC20', 'GRB7', 0.06241445692638034)
('CDC20', 'KIF2C', 0.3898191518644364)
('CDC20', 'KRT14', -0.12592014752042618)
('CDC20', 'KRT17', -0.12592014752042618)
('CDC20', 'KRT5', -0.3942017036451162)
('CDC20', 'MAPT', -0.14686969750035703)
('CDC20', 'MELK', 0.08057855704240459)
('CDC20', 'MKI67', -0.05753905523069564)
('CDC20', 'MLPH', -0.12150842199676232)
('CDC20', 'MMP11', 0.14072133785686888)
('CDC20', 'MYC', 0.213507566298903)
('CDC20', 'NAT1', -0.008242450024816881)
('CDC20', 'NDC80', 0.18569760411561886)
('CDC20', 'NUF2', -0.0028714643517073414)
('CDC20', 'PGR', -0.015493845194867885)
('CDC20', 'PHGDH', 0.30827386600778245)
('CDC20', 'RRM2', 0.03986821768252025)
('CDC20', 'SFRP1', -0.041100165763250956)
('CDC20', 'SLC39A6', 0.14789583403958043)
('CDC20', 'TYMS', 0.3011557005518597)
('CDC20', 'UBE2C', 0.12627440256112427)
('CDC20', 'UBE2T', -0.20542950095547594)
('CDH3', 'ACTR3B', -0.03224530999989759)
('CDH3', 'ANLN', -0.20600334081796154)
('CDH3', 'BAG1', 0.17977876847070842)
('CDH3', 'BCL2', 0.06590323220447424)
('CDH3', 'BIRC5', 0.03576827477423475)
('CDH3', 'BLVRA', -0.16949768641441568)
('CDH3', 'CCNB1', -0.42756899112509317)
('CDH3', 'CCNE1', 0.2736959369772937)
('CDH3', 'CDC20', 0.21809096766459352)
('CDH3', 'CDH3', 0.3602352760470572)
('CDH3', 'CENPF', -0.14937107026985902)
('CDH3', 'CEP55', 0.04879869234607348)
('CDH3', 'CXXC5', -0.32168985907551023)
('CDH3', 'EGFR', 0.01605985404156366)
('CDH3', 'ERBB2', -0.05556005983237876)
('CDH3', 'ESR1', 0.1066638110425597)
('CDH3', 'EXO1', 0.042331962360713404)
('CDH3', 'FGFR4', -0.4653656218292918)
('CDH3', 'FOXA1', -0.22274739885662467)
('CDH3', 'FOXC1', 0.08921602478530055)
('CDH3', 'GRB7', -0.05133429613332944)
('CDH3', 'KIF2C', 0.10698737663893838)
('CDH3', 'KRT14', -0.16266115698972908)
('CDH3', 'KRT17', -0.16266115698972908)
('CDH3', 'KRT5', -0.2786502887059373)
('CDH3', 'MAPT', -0.23205386274077514)
('CDH3', 'MELK', 0.10164986861593471)
('CDH3', 'MKI67', -0.002489129651418369)
('CDH3', 'MLPH', -0.09985464128606658)
('CDH3', 'MMP11', 0.09560448972591357)
('CDH3', 'MYC', 0.11742274809634716)
('CDH3', 'NAT1', -0.044409151603350835)
('CDH3', 'NDC80', 0.12633349954039455)
('CDH3', 'NUF2', 0.12229358591295748)
('CDH3', 'PGR', 0.17090194893296498)
('CDH3', 'PHGDH', 0.21581122288318727)
('CDH3', 'RRM2', 0.06816555110159497)
('CDH3', 'SFRP1', 0.06051809587360516)
('CDH3', 'SLC39A6', 0.15287847069319227)
('CDH3', 'TYMS', 0.1308190169888422)
('CDH3', 'UBE2C', 0.022488035519479043)
('CDH3', 'UBE2T', -0.11795984255009732)
('CENPF', 'ACTR3B', 0.030714116354720773)
('CENPF', 'ANLN', -0.1658118384213319)
('CENPF', 'BAG1', 0.12490480995098169)
('CENPF', 'BCL2', -0.04066830211183508)
('CENPF', 'BIRC5', -0.030156050599426963)
('CENPF', 'BLVRA', -0.15644743889451138)
('CENPF', 'CCNB1', -0.29600110694625975)
('CENPF', 'CCNE1', 0.2638215550282581)
('CENPF', 'CDC20', 0.14945856706032348)
('CENPF', 'CDH3', 0.12366504524626447)
('CENPF', 'CENPF', 0.30849761073097837)
('CENPF', 'CEP55', 0.06220381606409666)
('CENPF', 'CXXC5', -0.23582160757160184)
('CENPF', 'EGFR', 0.15429580924554046)
('CENPF', 'ERBB2', 0.20545711348404286)
('CENPF', 'ESR1', 0.110984067556334)
('CENPF', 'EXO1', 0.2446014992584173)
